Week,Channel,Category,Customer Segment,OHE_TOP,OHE_KEY,OHE_REGULAR,OHE_CANTEEN,OHE_CG,OHE_DTH,OHE_EBO,OHE_ECOMB2B,OHE_ECOMB2C,OHE_EXPORT,OHE_GT,OHE_MT,OHE_OTHERS,OHE_WEBSITE,OHE_1JAR,OHE_2JARS,OHE_3JARS,OHE_BLENDER,OHE_CKM,OHE_COMBOS,OHE_FP,OHE_GIFTCOMBOS,OHE_NBSMART2JAR,OHE_NBSMART3JAR,OHE_NBSMARTCKM,OHE_PERSONALBLENDER,OHE_SIPPERJAR,OHE_STORM,OHE_THUNDER,ASP,Customers,Cities Billed,Invoices,Discount,Quantity
04-Nov-2024,ECOM B2B,CKM,Top Account,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2355.88,7.021,5.58,9.847,0.0,29.068
04-Nov-2024,ECOM B2B,FP,Regular,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1505.72,5.29,3.193,8.385,0.0,57.408
04-Nov-2024,ECOM B2B,FP,Key Account,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1441.47,9.294,6.541,10.71,0.0,78.679
04-Nov-2024,ECOM B2B,FP,Top Account,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1595.7,2.389,1.128,2.476,0.0,16.375
04-Nov-2024,ECOM B2B,Thunder,Regular,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1412.57,9.813,7.534,13.173,0.0,56.467
04-Nov-2024,ECOM B2B,Thunder,Key Account,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1551.78,11.822,9.212,18.153,0.0,67.991
04-Nov-2024,ECOM B2B,Thunder,Top Account,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1547.45,2.516,1.246,2.799,0.0,15.984
04-Nov-2024,ECOM B2C,1 Jar,Regular,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.46,60.888,24.932,69.901,0.053,623.597
04-Nov-2024,ECOM B2C,1 Jar,Key Account,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.37,2.349,1.484,3.72,0.056,32.918
04-Nov-2024,ECOM B2C,Gift Combos,Regular,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.178,0.0
04-Nov-2024,ECOM B2C,Gift Combos,Key Account,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2664.84,2.014,1.374,2.878,0.167,32.739
04-Nov-2024,ECOM B2C,2 Jars,Regular,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1795.29,60.233,31.551,65.861,0.095,660.385
04-Nov-2024,ECOM B2C,2 Jars,Key Account,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1975.13,3.611,1.714,5.013,0.294,36.364
04-Nov-2024,ECOM B2C,NB Smart 2 Jar,Regular,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.111,0.0
04-Nov-2024,ECOM B2C,NB Smart 2 Jar,Key Account,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1528.22,3.138,1.801,3.88,0.246,24.811
04-Nov-2024,ECOM B2C,Thunder,Regular,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3132.93,33.064,17.538,36.543,0.206,287.966
04-Nov-2024,ECOM B2C,Thunder,Key Account,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3336.25,1.283,0.955,1.664,0.247,16.151
04-Nov-2024,GT,1 Jar,Regular,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.33,356.741,155.26,471.274,0.0,2406.037
04-Nov-2024,GT,1 Jar,Key Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135.61,233.685,186.041,235.718,0.0,713.218
04-Nov-2024,GT,1 Jar,Top Account,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.1,9.327,5.667,13.43,0.0,158.946
04-Nov-2024,GT,2 Jars,Regular,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.24,159.611,105.47,199.818,0.0,1720.956
04-Nov-2024,GT,2 Jars,Key Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.5,51.445,24.488,52.286,0.0,569.315
04-Nov-2024,GT,2 Jars,Top Account,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1688.31,13.848,10.358,15.912,0.0,112.168
04-Nov-2024,GT,CKM,Regular,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2113.41,77.877,45.741,112.768,0.0,1005.661
04-Nov-2024,GT,CKM,Key Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2195.89,28.213,12.898,28.717,0.0,332.739
04-Nov-2024,GT,CKM,Top Account,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2220.2,17.626,11.095,19.739,0.0,83.963
04-Nov-2024,GT,3 Jars,Regular,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1694.28,125.353,98.628,135.438,0.028,706.826
04-Nov-2024,GT,3 Jars,Key Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020.26,73.549,37.514,75.724,0.0,243.551
04-Nov-2024,GT,3 Jars,Top Account,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989.38,3.091,1.774,4.893,0.013,42.995
04-Nov-2024,GT,FP,Regular,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1482.47,92.989,71.73,112.928,0.0,345.511
04-Nov-2024,GT,FP,Key Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1541.94,12.153,6.589,14.744,0.017,123.141
04-Nov-2024,GT,FP,Top Account,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1360.26,2.07,0.849,3.097,0.046,25.29
04-Nov-2024,MT,2 Jars,Regular,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1809.31,112.075,81.121,125.55,0.0,1173.363
04-Nov-2024,MT,2 Jars,Key Account,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1875.85,60.262,40.88,66.478,0.0,764.343
04-Nov-2024,MT,2 Jars,Top Account,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1802.2,15.301,8.405,22.992,0.0,213.313
04-Nov-2024,MT,1 Jar,Regular,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.65,102.162,73.776,102.573,0.041,673.264
04-Nov-2024,MT,1 Jar,Key Account,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.5,72.882,30.989,100.09,0.0,546.229
04-Nov-2024,MT,1 Jar,Top Account,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324.31,14.967,8.569,23.123,0.0,134.614
04-Nov-2024,MT,CKM,Regular,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
04-Nov-2024,MT,CKM,Key Account,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2422.97,137.841,68.75,153.035,0.045,691.908
04-Nov-2024,MT,CKM,Top Account,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2381.83,26.581,20.354,32.884,0.031,165.632
04-Nov-2024,MT,3 Jars,Regular,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2174.34,46.318,35.304,56.146,0.0,341.629
04-Nov-2024,MT,3 Jars,Key Account,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2298.74,25.578,17.697,25.801,0.0,305.36
04-Nov-2024,MT,3 Jars,Top Account,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2206.09,9.852,5.781,16.13,0.011,72.322
04-Nov-2024,MT,Thunder,Regular,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3256.37,25.786,13.056,41.179,0.0,340.089
04-Nov-2024,MT,Thunder,Key Account,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3049.42,54.695,29.337,63.216,0.018,227.666
04-Nov-2024,MT,Thunder,Top Account,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3272.1,3.968,2.741,6.061,0.0,67.212
04-Nov-2024,Others,1 Jar,Regular,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.18,14.193,7.245,17.097,0.0,166.56
04-Nov-2024,Others,1 Jar,Key Account,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.77,2.713,1.344,4.039,0.0,23.141
04-Nov-2024,Others,1 Jar,Top Account,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.39,0.0,0.0,0.0,0.0,5.253
04-Nov-2024,Others,2 Jars,Regular,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.44,6.2,2.909,9.632,0.0,71.97
04-Nov-2024,Others,2 Jars,Key Account,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.27,1.757,0.77,1.907,0.0,12.108
04-Nov-2024,Others,2 Jars,Top Account,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.27,0.611,0.406,0.835,0.0,3.2
04-Nov-2024,Others,CKM,Regular,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2328.21,3.627,2.618,4.443,0.0,52.101
04-Nov-2024,Others,CKM,Key Account,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2500.01,0.857,0.534,1.089,0.0,7.017
04-Nov-2024,Others,CKM,Top Account,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2253.5,0.0,0.0,0.0,0.0,2.325
04-Nov-2024,Website,1 Jar,Regular,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.78,18.327,12.143,23.038,0.112,181.97
04-Nov-2024,Website,1 Jar,Key Account,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.17,1.213,0.676,1.688,0.288,10.543
04-Nov-2024,Website,2 Jars,Regular,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.25,19.266,11.593,19.602,0.233,133.836
04-Nov-2024,Website,2 Jars,Key Account,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.19,1.414,0.664,1.617,0.111,8.903
04-Nov-2024,Website,Gift Combos,Regular,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1494.46,11.531,7.225,16.625,0.191,136.07
04-Nov-2024,Website,Gift Combos,Key Account,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1428.64,0.342,0.203,0.37,0.178,6.228
04-Nov-2024,Website,NB Smart 2 Jar,Regular,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1525.74,6.678,3.537,7.501,0.178,83.848
04-Nov-2024,Website,NB Smart 2 Jar,Key Account,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1619.82,0.274,0.15,0.283,0.092,4.331
04-Nov-2024,Export,1 Jar,Regular,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977.4,4.466,2.972,6.1,0.0,41.555
04-Nov-2024,Export,1 Jar,Key Account,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.5,11.361,7.356,11.489,0.0,50.105
04-Nov-2024,Export,1 Jar,Top Account,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148.23,3.049,1.579,4.453,0.0,30.149
04-Nov-2024,Export,2 Jars,Regular,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.35,3.346,1.617,5.317,0.0,32.02
04-Nov-2024,Export,2 Jars,Key Account,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.03,5.141,2.057,6.458,0.0,59.775
04-Nov-2024,Export,2 Jars,Top Account,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1743.7,1.45,0.99,1.812,0.0,22.289
04-Nov-2024,Export,CKM,Regular,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2380.51,0.332,0.222,0.543,0.0,15.212
04-Nov-2024,Export,CKM,Key Account,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2212.81,1.639,1.092,1.662,0.0,19.938
04-Nov-2024,Export,CKM,Top Account,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2099.27,1.64,0.916,2.482,0.0,9.745
11-Nov-2024,Canteen,2 Jars,Regular,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1916.28,95.816,50.008,103.79,0.0,972.046
11-Nov-2024,Canteen,2 Jars,Key Account,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1772.89,8.295,5.566,8.734,0.0,94.487
11-Nov-2024,Canteen,2 Jars,Top Account,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1794.59,3.273,1.485,4.247,0.0,19.874
11-Nov-2024,Canteen,3 Jars,Regular,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11-Nov-2024,Canteen,3 Jars,Key Account,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1971.63,12.963,9.742,13.614,0.0,61.994
11-Nov-2024,Canteen,3 Jars,Top Account,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2192.48,2.615,1.69,2.899,0.0,12.477
11-Nov-2024,Canteen,CKM,Regular,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2525.54,43.674,22.577,48.016,0.0,334.936
11-Nov-2024,Canteen,CKM,Key Account,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2338.05,3.402,1.796,3.432,0.0,32.082
11-Nov-2024,Canteen,CKM,Top Account,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2484.77,1.321,0.664,1.656,0.0,7.501
11-Nov-2024,Canteen,NB Smart 2 Jar,Regular,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2208.04,20.203,9.583,24.537,0.0,250.483
11-Nov-2024,Canteen,NB Smart 2 Jar,Key Account,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2438.27,2.628,1.735,3.99,0.0,17.101
11-Nov-2024,Canteen,NB Smart 2 Jar,Top Account,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2376.11,0.986,0.495,1.175,0.0,5.85
11-Nov-2024,CG,2 Jars,Regular,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1798.25,80.515,41.443,116.054,0.0,624.345
11-Nov-2024,CG,2 Jars,Key Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.71,108.939,77.364,113.968,0.0,428.322
11-Nov-2024,CG,2 Jars,Top Account,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1747.74,7.728,5.552,11.343,0.0,102.305
11-Nov-2024,CG,CKM,Regular,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2149.19,69.74,50.793,112.34,0.0,443.408
11-Nov-2024,CG,CKM,Key Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2474.55,25.943,13.422,39.4,0.0,348.355
11-Nov-2024,CG,CKM,Top Account,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2515.63,6.433,5.089,10.379,0.0,82.657
11-Nov-2024,CG,1 Jar,Regular,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.55,73.508,50.83,75.388,0.0,365.785
11-Nov-2024,CG,1 Jar,Key Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11-Nov-2024,CG,1 Jar,Top Account,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.28,6.214,4.6,8.577,0.0,52.457
11-Nov-2024,CG,3 Jars,Regular,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2131.54,15.791,8.716,18.924,0.0,196.282
11-Nov-2024,CG,3 Jars,Key Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020.19,38.005,21.807,52.987,0.0,210.619
11-Nov-2024,CG,3 Jars,Top Account,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015.48,4.918,3.859,7.686,0.0,56.354
11-Nov-2024,CG,NB Smart 2 Jar,Regular,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2103.81,56.966,41.123,70.928,0.0,319.485
11-Nov-2024,CG,NB Smart 2 Jar,Key Account,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11-Nov-2024,CG,NB Smart 2 Jar,Top Account,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2185.62,7.917,4.483,9.187,0.0,58.379
11-Nov-2024,DTH,1 Jar,Regular,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034.08,95.872,62.658,109.287,0.0,464.757
11-Nov-2024,DTH,1 Jar,Key Account,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.65,12.471,5.558,20.197,0.0,81.568
11-Nov-2024,DTH,1 Jar,Top Account,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177.16,4.986,2.044,5.412,0.0,38.352
11-Nov-2024,DTH,2 Jars,Regular,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1711.45,15.316,11.746,20.638,0.0,208.358
11-Nov-2024,DTH,2 Jars,Key Account,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.24,9.943,6.448,11.541,0.0,51.839
11-Nov-2024,DTH,2 Jars,Top Account,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.09,1.857,0.765,1.984,0.0,14.44
11-Nov-2024,DTH,CKM,Regular,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2357.62,19.562,12.506,30.034,0.0,167.171
11-Nov-2024,DTH,CKM,Key Account,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2180.21,4.309,3.239,5.774,0.0,28.926
11-Nov-2024,DTH,CKM,Top Account,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11-Nov-2024,EBO,1 Jar,Regular,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333.85,40.633,19.696,40.98,0.0,372.962
11-Nov-2024,EBO,1 Jar,Key Account,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320.98,16.567,10.23,16.911,0.0,123.105
11-Nov-2024,EBO,1 Jar,Top Account,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302.18,2.395,0.976,2.829,0.0,31.805
11-Nov-2024,EBO,2 Jars,Regular,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1852.1,45.915,24.629,52.724,0.0,312.095
11-Nov-2024,EBO,2 Jars,Key Account,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1957.22,13.928,7.492,14.021,0.0,109.694
11-Nov-2024,EBO,2 Jars,Top Account,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1899.32,4.974,3.786,6.36,0.0,22.628
11-Nov-2024,EBO,Blender,Regular,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1699.77,43.532,34.208,69.538,0.0,240.207
11-Nov-2024,EBO,Blender,Key Account,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1760.72,8.832,6.331,12.394,0.0,97.623
11-Nov-2024,EBO,Blender,Top Account,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1556.82,1.043,0.675,1.655,0.0,17.557
11-Nov-2024,EBO,CKM,Regular,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2385.47,18.448,10.311,28.88,0.0,252.164
11-Nov-2024,EBO,CKM,Key Account,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2158.79,5.084,2.036,6.335,0.0,65.731
11-Nov-2024,EBO,CKM,Top Account,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11-Nov-2024,ECOM B2B,2 Jars,Regular,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.24,31.385,16.816,39.184,0.0,154.879
11-Nov-2024,ECOM B2B,2 Jars,Key Account,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.24,17.853,12.918,20.044,0.0,196.246
11-Nov-2024,ECOM B2B,2 Jars,Top Account,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1535.21,2.656,1.556,3.274,0.0,38.16
11-Nov-2024,ECOM B2B,CKM,Regular,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11-Nov-2024,ECOM B2B,CKM,Key Account,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2182.75,18.799,9.1,20.407,0.0,136.134
11-Nov-2024,ECOM B2B,CKM,Top Account,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2180.33,1.788,1.098,2.29,0.0,25.199
11-Nov-2024,ECOM B2B,FP,Regular,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1561.12,14.211,8.733,15.106,0.0,50.316
